fuel_log_id,vehicle_id,trip_id,fuel_date,fuel_type,fuel_litres,fuel_price_per_litre,fuel_cost,odometer_km
FL03593,VH050,TR01543,2026-05-10 08:06:31.758351,Diesel,11.944618895277522,190,2269.477590102729,13607.990982877247
FL03594,VH032,TR00381,2026-05-10 08:58:22.780556,Petrol,59.473184170508176,200,11894.636834101635,40054.216288769596
FL03595,VH010,TR01256,2026-05-10 09:50:13.802760,Diesel,37.27531274229048,190,7082.309421035191,66764.37300273296
FL03596,VH017,TR02299,2026-05-10 10:42:04.824964,Petrol,47.57121967735448,200,9514.243935470895,172714.56000303497
FL03597,VH010,TR02241,2026-05-10 11:33:55.847169,Diesel,124.93260204369554,190,23737.194388302152,148417.8704871058
FL03598,VH006,TR01659,2026-05-10 12:25:46.869373,Diesel,32.81721347489099,190,6235.270560229288,191830.9917723409
FL03599,VH021,TR02985,2026-05-10 13:17:37.891578,Petrol,119.23267140125213,200,23846.534280250427,187745.87333052568
FL03600,VH043,TR02649,2026-05-10 14:09:28.913782,Diesel,104.5070872404909,190,19856.34657569327,214763.88860947618
FL03601,VH019,TR03959,2026-05-10 15:01:19.935987,Diesel,55.70237351971657,190,10583.450968746149,100435.56670537934
FL03602,VH007,TR03372,2026-05-10 15:53:10.958191,Petrol,86.5178603246803,200,17303.57206493606,92815.32788399266
FL03603,VH041,TR03430,2026-05-10 16:45:01.980396,Diesel,72.22098536843544,190,13721.987220002733,209443.69673283116
FL03604,VH005,TR01581,2026-05-10 17:36:53.002600,Diesel,27.97534416967315,190,5315.315392237899,67024.36812812428
FL03605,VH006,TR04861,2026-05-10 18:28:44.024804,Diesel,137.0059450427846,190,26031.129558129072,120681.36968166567
FL03606,VH049,TR02933,2026-05-10 19:20:35.047009,Diesel,89.74651546200641,190,17051.83793778122,56638.15648533993
FL03607,VH048,TR01587,2026-05-10 20:12:26.069213,Diesel,133.23360641136367,190,25314.385218159096,229321.77811341127
FL03608,VH033,TR02113,2026-05-10 21:04:17.091418,Petrol,125.33571165386064,200,25067.142330772127,107872.72314319009
FL03609,VH032,TR03638,2026-05-10 21:56:08.113622,Petrol,21.168629543319252,200,4233.7259086638505,60996.855575398804
FL03610,VH023,TR04562,2026-05-10 22:47:59.135827,Diesel,39.01789324258334,190,7413.399716090835,176083.21373653886
FL03611,VH029,TR04984,2026-05-10 23:39:50.158031,Diesel,30.33655601247631,190,5763.945642370499,68714.72277051487
FL03612,VH019,TR02522,2026-05-11 00:31:41.180236,Diesel,126.30913459016863,190,23998.73557213204,236440.8647608536
FL03613,VH047,TR03752,2026-05-11 01:23:32.202440,Petrol,130.74252770372834,200,26148.505540745668,98228.08355425874
FL03614,VH040,TR02703,2026-05-11 02:15:23.224644,Petrol,83.91601137317123,200,16783.202274634245,169513.7709044409
FL03615,VH036,TR00019,2026-05-11 03:07:14.246849,Diesel,24.58493015112097,190,4671.136728712984,92858.78347777922
FL03616,VH002,TR02570,2026-05-11 03:59:05.269053,Petrol,28.98632659602227,200,5797.265319204454,203738.9399184337
FL03617,VH036,TR00784,2026-05-11 04:50:56.291258,Diesel,123.89683374135743,190,23540.39841085791,225261.45784546618
FL03618,VH026,TR01707,2026-05-11 05:42:47.313462,Diesel,140.08661911410624,190,26616.457631680187,199100.40625954868
FL03619,VH026,TR00415,2026-05-11 06:34:38.335667,Diesel,37.926595915491944,190,7206.05322394347,213639.7644946048
FL03620,VH005,TR00364,2026-05-11 07:26:29.357871,Diesel,11.55926070610423,190,2196.2595341598035,34451.39870503264
FL03621,VH010,TR02576,2026-05-11 08:18:20.380076,Diesel,56.33340672110891,190,10703.347277010693,231775.52248793593
FL03622,VH041,TR01104,2026-05-11 09:10:11.402280,Diesel,14.269914550703389,190,2711.283764633644,159832.17493006727
FL03623,VH033,TR04892,2026-05-11 10:02:02.424484,Petrol,125.91648825092531,200,25183.29765018506,218612.20771988793
FL03624,VH004,TR01172,2026-05-11 10:53:53.446689,Diesel,78.81171601167522,190,14974.226042218292,174264.8234044997
FL03625,VH011,TR01699,2026-05-11 11:45:44.468893,Diesel,99.86050902682278,190,18973.496715096328,58443.440450490496
FL03626,VH032,TR00443,2026-05-11 12:37:35.491098,Petrol,67.6078826591159,200,13521.57653182318,156293.22439496237
FL03627,VH013,TR03944,2026-05-11 13:29:26.513302,Petrol,58.37105658174746,200,11674.211316349492,31827.097533553835
FL03628,VH049,TR04746,2026-05-11 14:21:17.535507,Diesel,41.10805783065188,190,7810.530987823858,176973.52725235806
FL03629,VH043,TR04605,2026-05-11 15:13:08.557711,Diesel,117.8745565853404,190,22396.165751214678,108160.27385933745
FL03630,VH023,TR04562,2026-05-11 16:04:59.579915,Diesel,107.3766618181741,190,20401.565745453077,46415.96154405015
FL03631,VH018,TR02413,2026-05-11 16:56:50.602120,Diesel,60.50205782945206,190,11495.390987595893,245015.15580841937
FL03632,VH032,TR02590,2026-05-11 17:48:41.624324,Petrol,54.95625880188561,200,10991.251760377123,226260.26181056348
FL03633,VH022,TR01840,2026-05-11 18:40:32.646529,Petrol,10.17400301081506,200,2034.800602163012,224450.4912167809
FL03634,VH004,TR01504,2026-05-11 19:32:23.668733,Diesel,18.89729820636614,190,3590.486659209567,199316.8735245407
FL03635,VH017,TR00723,2026-05-11 20:24:14.690938,Petrol,97.25577348496887,200,19451.154696993774,176075.47003444424
FL03636,VH040,TR00842,2026-05-11 21:16:05.713142,Petrol,82.04502343296464,200,16409.00468659293,167219.07527013883
FL03637,VH039,TR02348,2026-05-11 22:07:56.735347,Diesel,70.87244862790315,190,13465.7652393016,35462.521048925264
FL03638,VH028,TR02222,2026-05-11 22:59:47.757551,Petrol,125.85031371223218,200,25170.062742446436,226135.89647642898
FL03639,VH048,TR00646,2026-05-11 23:51:38.779755,Diesel,80.54574861639853,190,15303.69223711572,221470.81511310648
FL03640,VH028,TR00024,2026-05-12 00:43:29.801960,Petrol,63.82910139702479,200,12765.82027940496,189484.6303659648
FL03641,VH020,TR03273,2026-05-12 01:35:20.824164,Petrol,32.5758886534979,200,6515.17773069958,232555.5901780294
FL03642,VH009,TR04827,2026-05-12 02:27:11.846369,Diesel,124.89632115004669,190,23730.30101850887,142740.0283355181
FL03643,VH039,TR00007,2026-05-12 03:19:02.868573,Diesel,90.67475501696629,190,17228.203453223596,117434.16033221327
FL03644,VH017,TR03702,2026-05-12 04:10:53.890778,Petrol,22.94439522918602,200,4588.879045837204,242307.3765199069
FL03645,VH006,TR03233,2026-05-12 05:02:44.912982,Diesel,100.84577571959062,190,19160.69738672222,121391.48507143745
FL03646,VH035,TR02926,2026-05-12 05:54:35.935187,Diesel,69.50990436837739,190,13206.881829991704,163917.86585611786
FL03647,VH022,TR01272,2026-05-12 06:46:26.957391,Petrol,123.59407130231942,200,24718.814260463885,99534.91524602535
FL03648,VH027,TR04262,2026-05-12 07:38:17.979595,Petrol,138.64804357943947,200,27729.608715887895,162718.2942447347
FL03649,VH003,TR04524,2026-05-12 08:30:09.001800,Diesel,94.06521384467445,190,17872.390630488146,182823.75895016504
FL03650,VH006,TR02193,2026-05-12 09:22:00.024004,Diesel,112.4257947038713,190,21360.900993735548,159917.3260692521
FL03651,VH039,TR02557,2026-05-12 10:13:51.046209,Diesel,17.922718664303197,190,3405.3165462176075,133495.10589188745
FL03652,VH025,TR02955,2026-05-12 11:05:42.068413,Diesel,88.43576370016201,190,16802.79510303078,82026.59143005588
FL03653,VH034,TR01600,2026-05-12 11:57:33.090618,Diesel,115.74759696976636,190,21992.043424255608,164522.9622726936
FL03654,VH028,TR01667,2026-05-12 12:49:24.112822,Petrol,79.54670092693452,200,15909.340185386904,228022.93486272707
FL03655,VH005,TR04920,2026-05-12 13:41:15.135027,Diesel,93.0970125306072,190,17688.432380815368,11659.021880720165
FL03656,VH025,TR01062,2026-05-12 14:33:06.157231,Diesel,135.8527459813462,190,25812.02173645578,42142.966583125686
FL03657,VH036,TR04662,2026-05-12 15:24:57.179435,Diesel,37.733940084367916,190,7169.448616029904,38745.55803996537
FL03658,VH040,TR03802,2026-05-12 16:16:48.201640,Petrol,23.754511057267663,200,4750.902211453533,231569.27269428497
FL03659,VH047,TR01164,2026-05-12 17:08:39.223844,Petrol,106.69010583953013,200,21338.021167906027,169059.44535102753
FL03660,VH008,TR03880,2026-05-12 18:00:30.246049,Diesel,125.19884677314217,190,23787.78088689701,238429.14555283613
FL03661,VH011,TR01282,2026-05-12 18:52:21.268253,Diesel,129.0686264015589,190,24523.039016296192,149875.18557098278
FL03662,VH019,TR02665,2026-05-12 19:44:12.290458,Diesel,99.83022959277083,190,18967.743622626458,120815.8953182209
FL03663,VH017,TR02896,2026-05-12 20:36:03.312662,Petrol,126.64987854391248,200,25329.975708782495,200162.298835447
FL03664,VH032,TR01209,2026-05-12 21:27:54.334866,Petrol,108.09298880126063,200,21618.597760252127,48626.14419405389
FL03665,VH047,TR00303,2026-05-12 22:19:45.357071,Petrol,22.232768226950704,200,4446.55364539014,101521.14791615713
FL03666,VH018,TR00756,2026-05-12 23:11:36.379275,Diesel,116.68609110389833,190,22170.357309740684,121905.81772821369
FL03667,VH022,TR04260,2026-05-13 00:03:27.401480,Petrol,35.11035653704615,200,7022.07130740923,81630.01468290837
FL03668,VH048,TR01227,2026-05-13 00:55:18.423684,Diesel,43.12530796273619,190,8193.808512919875,99108.54697803484
FL03669,VH047,TR01234,2026-05-13 01:47:09.445889,Petrol,65.25108777981308,200,13050.217555962616,28745.24486186038
FL03670,VH003,TR03518,2026-05-13 02:39:00.468093,Diesel,54.039389285687164,190,10267.483964280562,57516.06146789391
FL03671,VH020,TR00898,2026-05-13 03:30:51.490298,Petrol,55.031243362407686,200,11006.248672481537,90519.2128794228
FL03672,VH028,TR04879,2026-05-13 04:22:42.512502,Petrol,33.69633338856641,200,6739.266677713282,201013.70397595223
FL03673,VH014,TR03311,2026-05-13 05:14:33.534706,Diesel,51.141946595336215,190,9716.96985311388,53799.36516228734
FL03674,VH016,TR04823,2026-05-13 06:06:24.556911,Diesel,12.752762596623448,190,2423.0248933584553,93193.68975621392
FL03675,VH026,TR03363,2026-05-13 06:58:15.579115,Diesel,76.20753253636565,190,14479.431181909473,25580.86916726444
FL03676,VH038,TR02420,2026-05-13 07:50:06.601320,Diesel,117.60273422777294,190,22344.51950327686,143705.04275838545
FL03677,VH026,TR02910,2026-05-13 08:41:57.623524,Diesel,130.71463169147756,190,24835.78002138074,156700.21315382267
FL03678,VH045,TR01455,2026-05-13 09:33:48.645729,Diesel,124.85999825432138,190,23723.399668321064,217723.95123092007
FL03679,VH019,TR02328,2026-05-13 10:25:39.667933,Diesel,68.30408065931584,190,12977.77532527001,206587.83964047136
FL03680,VH003,TR02364,2026-05-13 11:17:30.690138,Diesel,112.25970736293988,190,21329.344398958576,78490.70912413132
FL03681,VH047,TR02013,2026-05-13 12:09:21.712342,Petrol,50.304708373329746,200,10060.94167466595,42868.88540556633
FL03682,VH009,TR01101,2026-05-13 13:01:12.734546,Diesel,17.778746180466513,190,3377.9617742886376,47459.9637304969
FL03683,VH028,TR00816,2026-05-13 13:53:03.756751,Petrol,104.63601355477732,200,20927.202710955466,242551.3463297067
FL03684,VH037,TR04247,2026-05-13 14:44:54.778955,Diesel,100.83146306309683,190,19157.9779819884,171574.19536176577
FL03685,VH029,TR01321,2026-05-13 15:36:45.801160,Diesel,122.22811536480258,190,23223.34191931249,20216.989072777433
FL03686,VH022,TR04765,2026-05-13 16:28:36.823364,Petrol,96.25486893840318,200,19250.973787680636,42827.0212108227
FL03687,VH040,TR04503,2026-05-13 17:20:27.845569,Petrol,31.964827496348295,200,6392.965499269659,126592.01562422937
FL03688,VH045,TR02335,2026-05-13 18:12:18.867773,Diesel,129.44273488702774,190,24594.11962853527,59878.91303034875
FL03689,VH049,TR04588,2026-05-13 19:04:09.889977,Diesel,97.81539032261811,190,18584.92416129744,202878.15640000452
FL03690,VH004,TR01033,2026-05-13 19:56:00.912182,Diesel,123.06535786490056,190,23382.417994331106,147572.10821664758
FL03691,VH029,TR01156,2026-05-13 20:47:51.934386,Diesel,118.37499685264571,190,22491.249402002686,157031.7298694316
FL03692,VH009,TR01101,2026-05-13 21:39:42.956591,Diesel,51.70102821151238,190,9823.195360187352,121078.13153181084
FL03693,VH047,TR02786,2026-05-13 22:31:33.978795,Petrol,20.437416479287332,200,4087.4832958574666,71455.06610231573
FL03694,VH008,TR00997,2026-05-13 23:23:25.001000,Diesel,34.71061727254188,190,6595.017281782957,151456.86716861118
FL03695,VH034,TR01436,2026-05-14 00:15:16.023204,Diesel,23.000726803855105,190,4370.13809273247,182072.81107857564
FL03696,VH033,TR02546,2026-05-14 01:07:07.045409,Petrol,44.077740491219096,200,8815.548098243818,99027.53863124005
FL03697,VH005,TR03701,2026-05-14 01:58:58.067613,Diesel,74.33451822363902,190,14123.558462491414,131186.4713482805
FL03698,VH042,TR04985,2026-05-14 02:50:49.089817,Diesel,136.9534846973796,190,26021.162092502123,211524.15291328798
FL03699,VH026,TR00354,2026-05-14 03:42:40.112022,Diesel,132.08262582888887,190,25095.698907488884,45683.62283739047
FL03700,VH003,TR02319,2026-05-14 04:34:31.134226,Diesel,110.60397411340192,190,21014.755081546366,140853.8606257841
FL03701,VH018,TR04528,2026-05-14 05:26:22.156431,Diesel,13.375730336695637,190,2541.388763972171,93619.03883901476
FL03702,VH011,TR00739,2026-05-14 06:18:13.178635,Diesel,57.794488184877494,190,10980.952755126724,178670.74197213532
FL03703,VH002,TR02520,2026-05-14 07:10:04.200840,Petrol,105.52877970783277,200,21105.755941566553,14514.458358974718
FL03704,VH026,TR04604,2026-05-14 08:01:55.223044,Diesel,28.064045557469573,190,5332.1686559192185,170913.5919527653
FL03705,VH015,TR00055,2026-05-14 08:53:46.245249,Petrol,122.15229900222721,200,24430.459800445442,34695.45616388498
FL03706,VH018,TR02085,2026-05-14 09:45:37.267453,Diesel,138.0403151982631,190,26227.65988766999,25544.26071847792
FL03707,VH020,TR00900,2026-05-14 10:37:28.289657,Petrol,59.57462252929557,200,11914.924505859113,183909.5922300671
FL03708,VH014,TR02103,2026-05-14 11:29:19.311862,Diesel,108.81802866093668,190,20675.42544557797,163682.11669697764
FL03709,VH025,TR00524,2026-05-14 12:21:10.334066,Diesel,30.74857857361987,190,5842.229928987776,224784.6234142381
FL03710,VH012,TR00463,2026-05-14 13:13:01.356271,Diesel,106.71430287582378,190,20275.71754640652,134717.18939215483
FL03711,VH007,TR04793,2026-05-14 14:04:52.378475,Petrol,13.00375772018606,200,2600.751544037212,137205.8621265201
FL03712,VH049,TR01502,2026-05-14 14:56:43.400680,Diesel,31.108010953554135,190,5910.522081175286,179684.2805383721
FL03713,VH004,TR03877,2026-05-14 15:48:34.422884,Diesel,109.38340252521381,190,20782.846479790624,87615.41832478029
FL03714,VH017,TR00716,2026-05-14 16:40:25.445089,Petrol,109.65903120268287,200,21931.806240536574,18858.989301263813
FL03715,VH014,TR03298,2026-05-14 17:32:16.467293,Diesel,99.76277881832479,190,18954.92797548171,65210.99817257388
FL03716,VH019,TR02780,2026-05-14 18:24:07.489497,Diesel,76.83096341378845,190,14597.883048619806,67123.21885512798
FL03717,VH027,TR03612,2026-05-14 19:15:58.511702,Petrol,104.48713276407231,200,20897.426552814464,90558.12406676653
FL03718,VH014,TR00989,2026-05-14 20:07:49.533906,Diesel,118.33211176043035,190,22483.10123448177,236431.0559297111
FL03719,VH050,TR01829,2026-05-14 20:59:40.556111,Diesel,145.30743226514412,190,27608.412130377383,203162.2716791555
FL03720,VH028,TR00212,2026-05-14 21:51:31.578315,Petrol,134.4097444168047,200,26881.94888336094,234629.4988492461
FL03721,VH046,TR03147,2026-05-14 22:43:22.600520,Diesel,121.23478835925745,190,23034.609788258917,249666.3016271201
FL03722,VH021,TR00754,2026-05-14 23:35:13.622724,Petrol,107.26605234001221,200,21453.210468002442,114106.96098089068
FL03723,VH013,TR03751,2026-05-15 00:27:04.644928,Petrol,90.38177636053142,200,18076.355272106284,64497.59600327311
FL03724,VH019,TR03690,2026-05-15 01:18:55.667133,Diesel,26.885235269268275,190,5108.194701160972,144400.99870125978
FL03725,VH033,TR03223,2026-05-15 02:10:46.689337,Petrol,33.177957893775016,200,6635.591578755003,221472.2593475485
FL03726,VH036,TR00436,2026-05-15 03:02:37.711542,Diesel,124.83913849392593,190,23719.436313845927,121775.64664349877
FL03727,VH018,TR01902,2026-05-15 03:54:28.733746,Diesel,122.46380770901088,190,23268.123464712065,131295.83261734084
FL03728,VH008,TR04180,2026-05-15 04:46:19.755951,Diesel,96.02424963627081,190,18244.607430891454,42265.38542267841
FL03729,VH020,TR01236,2026-05-15 05:38:10.778155,Petrol,71.43761858026147,200,14287.523716052294,110909.31821626265
FL03730,VH030,TR00779,2026-05-15 06:30:01.800360,Diesel,13.644570975304791,190,2592.46848530791,102878.75435405875
FL03731,VH043,TR04930,2026-05-15 07:21:52.822564,Diesel,55.804771953996145,190,10602.906671259267,94405.2406877079
FL03732,VH021,TR03853,2026-05-15 08:13:43.844768,Petrol,68.8895520591445,200,13777.910411828901,222951.68078180795
FL03733,VH014,TR01961,2026-05-15 09:05:34.866973,Diesel,78.01428006427888,190,14822.713212212986,24232.343970959904
FL03734,VH001,TR04273,2026-05-15 09:57:25.889177,Petrol,140.1054437985693,200,28021.08875971386,243315.32389536325
FL03735,VH025,TR01807,2026-05-15 10:49:16.911382,Diesel,25.219315972019995,190,4791.670034683799,11979.238065552647
FL03736,VH047,TR03231,2026-05-15 11:41:07.933586,Petrol,82.64136876916785,200,16528.27375383357,236942.56334795416
FL03737,VH014,TR01725,2026-05-15 12:32:58.955791,Diesel,61.50912157415916,190,11686.733099090241,141531.40068125044
FL03738,VH012,TR00186,2026-05-15 13:24:49.977995,Diesel,148.61373669024724,190,28236.609971146976,178586.8586560278
FL03739,VH025,TR01495,2026-05-15 14:16:41.000200,Diesel,130.66096227960674,190,24825.58283312528,54911.88392682958
FL03740,VH035,TR01980,2026-05-15 15:08:32.022404,Diesel,71.43001959344892,190,13571.703722755294,167010.7693639857
FL03741,VH017,TR04054,2026-05-15 16:00:23.044608,Petrol,149.95738530966645,200,29991.47706193329,221669.8404466558
FL03742,VH027,TR00246,2026-05-15 16:52:14.066813,Petrol,81.96885450600949,200,16393.770901201897,43475.23356007638
FL03743,VH038,TR04048,2026-05-15 17:44:05.089017,Diesel,33.3964915227961,190,6345.333389331258,40499.58694558959
FL03744,VH024,TR00384,2026-05-15 18:35:56.111222,Petrol,87.82245685574004,200,17564.491371148008,82954.69819587347
FL03745,VH022,TR00285,2026-05-15 19:27:47.133426,Petrol,41.66880721251052,200,8333.761442502104,48814.214194095555
FL03746,VH023,TR03995,2026-05-15 20:19:38.155631,Diesel,99.08379761067528,190,18825.9215460283,36555.003542403305
FL03747,VH045,TR00300,2026-05-15 21:11:29.177835,Diesel,141.24162448374958,190,26835.908651912418,172796.56863647
FL03748,VH049,TR00901,2026-05-15 22:03:20.200040,Diesel,120.06780075690395,190,22812.882143811752,61318.387338997796
FL03749,VH042,TR01460,2026-05-15 22:55:11.222244,Diesel,48.242916658667724,190,9166.154165146867,170083.5758564767
FL03750,VH017,TR02922,2026-05-15 23:47:02.244448,Petrol,51.560207495240995,200,10312.041499048199,216863.01450779592
FL03751,VH009,TR02534,2026-05-16 00:38:53.266653,Diesel,19.700348432643686,190,3743.0662022023002,166485.94993912012
FL03752,VH046,TR00806,2026-05-16 01:30:44.288857,Diesel,50.02149699047883,190,9504.084428190978,38648.09677969622
FL03753,VH018,TR02229,2026-05-16 02:22:35.311062,Diesel,22.967471954894414,190,4363.819671429938,147658.6177713868
FL03754,VH020,TR01922,2026-05-16 03:14:26.333266,Petrol,79.92282070559,200,15984.564141118,104470.8842107722
FL03755,VH036,TR04973,2026-05-16 04:06:17.355471,Diesel,109.16859112975607,190,20742.032314653654,92409.02481339873
FL03756,VH028,TR04790,2026-05-16 04:58:08.377675,Petrol,115.16536260988218,200,23033.072521976435,86447.55247115972
FL03757,VH030,TR02388,2026-05-16 05:49:59.399879,Diesel,18.33409251474507,190,3483.4775778015633,233063.73371671492
FL03758,VH021,TR02539,2026-05-16 06:41:50.422084,Petrol,57.593825753348284,200,11518.765150669657,188201.78960265467
FL03759,VH029,TR01997,2026-05-16 07:33:41.444288,Diesel,50.34404731664072,190,9565.368990161736,42123.7094992708
FL03760,VH021,TR04826,2026-05-16 08:25:32.466493,Petrol,24.602045218226845,200,4920.409043645369,124241.3151357913
FL03761,VH004,TR02504,2026-05-16 09:17:23.488697,Diesel,60.7459835304808,190,11541.736870791352,86373.5380609407
FL03762,VH036,TR00105,2026-05-16 10:09:14.510902,Diesel,51.90481527949306,190,9861.914903103681,244705.19501102998
FL03763,VH039,TR00439,2026-05-16 11:01:05.533106,Diesel,98.82989210749874,190,18777.67950042476,244726.95350876066
FL03764,VH045,TR01522,2026-05-16 11:52:56.555311,Diesel,133.6623729227198,190,25395.850855316763,86688.27383992838
FL03765,VH040,TR01352,2026-05-16 12:44:47.577515,Petrol,73.67784092225023,200,14735.568184450045,94507.14787490913
FL03766,VH021,TR02699,2026-05-16 13:36:38.599719,Petrol,114.5331241873546,200,22906.62483747092,153859.40971277095
FL03767,VH046,TR03613,2026-05-16 14:28:29.621924,Diesel,30.441451395494397,190,5783.8757651439355,125033.68343860003
FL03768,VH050,TR00509,2026-05-16 15:20:20.644128,Diesel,135.29529301014105,190,25706.105671926798,61144.20931802594
FL03769,VH039,TR04347,2026-05-16 16:12:11.666333,Diesel,31.36326335011292,190,5959.020036521455,168498.92007726672
FL03770,VH028,TR04975,2026-05-16 17:04:02.688537,Petrol,36.894165283914504,200,7378.833056782901,90190.87453005722
FL03771,VH004,TR01275,2026-05-16 17:55:53.710742,Diesel,24.904932502274708,190,4731.937175432195,166891.95959972023
FL03772,VH017,TR02823,2026-05-16 18:47:44.732946,Petrol,53.3551302128751,200,10671.02604257502,102083.56535867194
FL03773,VH002,TR00064,2026-05-16 19:39:35.755151,Petrol,87.33746254017365,200,17467.49250803473,178050.3745255052
FL03774,VH018,TR03922,2026-05-16 20:31:26.777355,Diesel,148.31917559688574,190,28180.64336340829,170271.87301351613
FL03775,VH049,TR04416,2026-05-16 21:23:17.799559,Diesel,121.07152485205614,190,23003.58972189067,132115.06142104015
FL03776,VH048,TR00860,2026-05-16 22:15:08.821764,Diesel,63.26101240487748,190,12019.59235692672,179137.5977705994
FL03777,VH011,TR02828,2026-05-16 23:06:59.843968,Diesel,90.61844810649987,190,17217.505140234975,120631.76229568366
FL03778,VH032,TR01548,2026-05-16 23:58:50.866173,Petrol,97.26312433148908,200,19452.624866297818,37873.19191602949
FL03779,VH047,TR02077,2026-05-17 00:50:41.888377,Petrol,125.18181097462859,200,25036.362194925718,53705.500800965114
FL03780,VH018,TR00437,2026-05-17 01:42:32.910582,Diesel,113.10324995877207,190,21489.617492166693,69038.35219974708
FL03781,VH046,TR03658,2026-05-17 02:34:23.932786,Diesel,89.70075777595966,190,17043.143977432333,25174.942774167183
FL03782,VH005,TR00763,2026-05-17 03:26:14.954991,Diesel,103.68562378555194,190,19700.268519254867,180731.49295136082
FL03783,VH023,TR00736,2026-05-17 04:18:05.977195,Diesel,114.42846553480595,190,21741.40845161313,98173.65443958841
FL03784,VH001,TR03665,2026-05-17 05:09:56.999399,Petrol,28.640168278676605,200,5728.033655735321,32445.59111847935
FL03785,VH041,TR04095,2026-05-17 06:01:48.021604,Diesel,38.063764582753194,190,7232.115270723107,206789.94897413926
FL03786,VH013,TR04729,2026-05-17 06:53:39.043808,Petrol,106.40180044705235,200,21280.36008941047,174077.02827125796
FL03787,VH038,TR01579,2026-05-17 07:45:30.066013,Diesel,129.0595786782685,190,24521.319948871016,118533.81691064821
FL03788,VH028,TR03730,2026-05-17 08:37:21.088217,Petrol,67.2967195779675,200,13459.3439155935,69382.08042225621
FL03789,VH028,TR01077,2026-05-17 09:29:12.110422,Petrol,147.18464514596883,200,29436.929029193765,46419.01451028322
FL03790,VH036,TR02281,2026-05-17 10:21:03.132626,Diesel,40.2500425742722,190,7647.508089111718,120009.80602121488
FL03791,VH002,TR01831,2026-05-17 11:12:54.154830,Petrol,68.33789948608144,200,13667.579897216288,222458.97832253497
FL03792,VH044,TR01899,2026-05-17 12:04:45.177035,Petrol,62.99322608485544,200,12598.645216971088,55214.877585272785
FL03793,VH018,TR04296,2026-05-17 12:56:36.199239,Diesel,140.24143170170007,190,26645.872023323012,146478.2149579571
FL03794,VH034,TR00674,2026-05-17 13:48:27.221444,Diesel,49.952992460155535,190,9491.068567429551,240804.63885334143
FL03795,VH003,TR00549,2026-05-17 14:40:18.243648,Diesel,75.91070892591019,190,14423.034695922935,162907.9779435071
FL03796,VH030,TR00937,2026-05-17 15:32:09.265853,Diesel,36.21273754614613,190,6880.420133767765,115591.5352374084
FL03797,VH031,TR04145,2026-05-17 16:24:00.288057,Petrol,82.97727339874213,200,16595.454679748425,181929.51350533802
FL03798,VH004,TR00896,2026-05-17 17:15:51.310262,Diesel,130.03658372490275,190,24706.950907731523,207898.70056448955
FL03799,VH002,TR02570,2026-05-17 18:07:42.332466,Petrol,52.56552466467899,200,10513.104932935797,151723.9114928421
FL03800,VH008,TR02088,2026-05-17 18:59:33.354670,Diesel,123.51089010279595,190,23467.069119531232,219239.76615831823
FL03801,VH033,TR00914,2026-05-17 19:51:24.376875,Petrol,137.58362150458765,200,27516.72430091753,133502.02225017705
FL03802,VH003,TR01177,2026-05-17 20:43:15.399079,Diesel,20.21410456003891,190,3840.6798664073926,209206.96052950158
FL03803,VH024,TR04772,2026-05-17 21:35:06.421284,Petrol,115.89943508469514,200,23179.88701693903,238484.61769736683
FL03804,VH033,TR04866,2026-05-17 22:26:57.443488,Petrol,45.74808106106872,200,9149.616212213743,130298.4320856441
FL03805,VH041,TR04307,2026-05-17 23:18:48.465693,Diesel,34.54587275512807,190,6563.715823474334,155200.41174047804
FL03806,VH049,TR03274,2026-05-18 00:10:39.487897,Diesel,94.15713488350505,190,17889.85562786596,156272.2103079604
FL03807,VH009,TR04243,2026-05-18 01:02:30.510102,Diesel,108.78436627201796,190,20669.02959168341,197544.36726358975
FL03808,VH046,TR01523,2026-05-18 01:54:21.532306,Diesel,65.26653800292993,190,12400.642220556687,207511.80164258147
FL03809,VH042,TR02803,2026-05-18 02:46:12.554510,Diesel,15.484318991506683,190,2942.02060838627,16535.035889454575
FL03810,VH012,TR03123,2026-05-18 03:38:03.576715,Diesel,137.21863338755105,190,26071.5403436347,186006.29538169308
FL03811,VH012,TR04591,2026-05-18 04:29:54.598919,Diesel,112.3045683586493,190,21337.867988143367,198115.65871125704
FL03812,VH030,TR02457,2026-05-18 05:21:45.621124,Diesel,48.033352935622055,190,9126.33705776819,178103.06546997686
FL03813,VH041,TR01650,2026-05-18 06:13:36.643328,Diesel,79.56093980426358,190,15116.57856281008,181286.95823754306
FL03814,VH039,TR02321,2026-05-18 07:05:27.665533,Diesel,13.890990595390921,190,2639.288213124275,19936.686204224665
FL03815,VH012,TR02506,2026-05-18 07:57:18.687737,Diesel,57.499589452831856,190,10924.921996038052,116089.27886773745
FL03816,VH007,TR01144,2026-05-18 08:49:09.709941,Petrol,83.15493298191656,200,16630.98659638331,206363.11593321775
FL03817,VH030,TR03773,2026-05-18 09:41:00.732146,Diesel,82.41130611627501,190,15658.148162092253,234161.71391082488
FL03818,VH006,TR00046,2026-05-18 10:32:51.754350,Diesel,39.145882921195756,190,7437.717755027194,65072.30093726434
FL03819,VH004,TR03315,2026-05-18 11:24:42.776555,Diesel,118.7446312657447,190,22561.479940491492,149006.78568467082
FL03820,VH048,TR04407,2026-05-18 12:16:33.798759,Diesel,51.84070219373008,190,9849.733416808715,203039.25749214008
