trip_id,vehicle_id,trip_date,origin,destination,distance_km,duration_hours,fuel_type,fuel_efficiency_1_per_100km,fuel_consumed_litres,fuel_cost
TR03796,VH005,2026-05-17 15:32:09.265853,Mombasa,Thika,520,13.675541640386117,Diesel,21.48593089428338,111.72684065027359,21228.099723551983
TR03797,VH009,2026-05-17 16:24:00.288057,Nairobi,Thika,45,0.9571655823460274,Diesel,12.710978224430368,5.7199402009936655,1086.7886381887965
TR03798,VH001,2026-05-17 17:15:51.310262,Thika,Nakuru,200,5.709998477400189,Petrol,11.503134532693242,23.006269065386483,4601.253813077296
TR03799,VH036,2026-05-17 18:07:42.332466,Kisumu,Nakuru,190,4.271419516980111,Diesel,12.336298229911746,23.438966636832316,4453.40366099814
TR03800,VH035,2026-05-17 18:59:33.354670,Eldoret,Nakuru,160,4.096890849955371,Diesel,13.225422517649148,21.16067602823864,4020.5284453653417
TR03801,VH002,2026-05-17 19:51:24.376875,Nairobi,Eldoret,310,5.7512075753935745,Petrol,22.044750543901298,68.33872668609402,13667.745337218805
TR03802,VH040,2026-05-17 20:43:15.399079,Naivasha,Mombasa,620,11.588515363290583,Petrol,10.568808608554383,65.52661337303718,13105.322674607436
TR03803,VH023,2026-05-17 21:35:06.421284,Eldoret,Thika,350,7.353737159485471,Diesel,11.384839455479723,39.84693809417903,7570.918237894016
TR03804,VH009,2026-05-17 22:26:57.443488,Mombasa,Machakos,420,12.068857086653367,Diesel,11.781134437446878,49.48076463727689,9401.34528108261
TR03805,VH034,2026-05-17 23:18:48.465693,Naivasha,Eldoret,235,4.8853655496759965,Diesel,11.455192349190613,26.919702020597942,5114.743383913609
TR03806,VH046,2026-05-18 00:10:39.487897,Kisumu,Nakuru,190,3.6101762865789806,Diesel,14.60933217757513,27.757731137392746,5273.968916104622
TR03807,VH014,2026-05-18 01:02:30.510102,Mombasa,Thika,520,9.205851332780343,Diesel,12.402656715792041,64.49381492211862,12253.824835202537
TR03808,VH004,2026-05-18 01:54:21.532306,Machakos,Thika,80,1.2494682532822732,Diesel,10.069903959197559,8.055923167358047,1530.625401798029
TR03809,VH030,2026-05-18 02:46:12.554510,Kisumu,Thika,370,6.276720013704776,Diesel,12.194183690420655,45.118479654556424,8572.51113436572
TR03810,VH031,2026-05-18 03:38:03.576715,Kisumu,Machakos,465,9.061110661706183,Petrol,13.10324090024691,60.930070186148136,12186.014037229626
TR03811,VH038,2026-05-18 04:29:54.598919,Eldoret,Nairobi,310,6.496490840753792,Diesel,13.90030461609084,43.09094430988161,8187.279418877505
TR03812,VH011,2026-05-18 05:21:45.621124,Mombasa,Naivasha,620,14.072829589311402,Diesel,12.566950367640905,77.91509227937361,14803.867533080986
TR03813,VH035,2026-05-18 06:13:36.643328,Mombasa,Naivasha,620,10.18977717664267,Diesel,11.248845064296576,69.74283939863878,13251.139485741369
TR03814,VH008,2026-05-18 07:05:27.665533,Nairobi,Thika,45,0.8766337714917403,Diesel,11.325443314572725,5.096449491557727,968.3254033959681
TR03815,VH003,2026-05-18 07:57:18.687737,Naivasha,Kisumu,270,4.905135259127685,Diesel,12.818511097090958,34.60997996214559,6575.8961928076615
TR03816,VH014,2026-05-18 08:49:09.709941,Machakos,Nakuru,270,5.963129032796141,Diesel,14.99935719137067,40.49826441670081,7694.670239173154
TR03817,VH013,2026-05-18 09:41:00.732146,Mombasa,Nakuru,630,15.721415528267885,Petrol,22.50924663118564,141.8082537764695,28361.650755293904
TR03818,VH045,2026-05-18 10:32:51.754350,Nairobi,Nakuru,155,3.312157021529626,Diesel,22.859854510438296,35.43277449117936,6732.227153324078
TR03819,VH032,2026-05-18 11:24:42.776555,Machakos,Nairobi,115,2.4171559790252513,Petrol,12.45727071784026,14.325861325516298,2865.1722651032596
TR03820,VH034,2026-05-18 12:16:33.798759,Nakuru,Mombasa,630,12.224896301630261,Diesel,10.77244775391265,67.86642084964969,12894.61996143344
TR03821,VH045,2026-05-18 13:08:24.820964,Nakuru,Mombasa,630,14.285542960225023,Diesel,23.690670885530444,149.2512265788418,28357.733049979943
TR03822,VH019,2026-05-18 14:00:15.843168,Machakos,Nakuru,270,5.378511886877822,Diesel,11.474661621696182,30.981586378579692,5886.501411930141
TR03823,VH038,2026-05-18 14:52:06.865373,Nakuru,Kisumu,190,3.1974877394116263,Diesel,14.973450649822626,28.44955623466299,5405.415684585968
TR03824,VH016,2026-05-18 15:43:57.887577,Thika,Kisumu,370,10.104787431184917,Diesel,21.19984401987631,78.43942287354234,14903.490345973045
TR03825,VH002,2026-05-18 16:35:48.909781,Mombasa,Machakos,420,12.702337936150942,Petrol,18.476001985533042,77.59920833923879,15519.841667847757
TR03826,VH040,2026-05-18 17:27:39.931986,Thika,Nairobi,45,0.7504088378812841,Petrol,13.412890685450414,6.035800808452686,1207.1601616905373
TR03827,VH017,2026-05-18 18:19:30.954190,Naivasha,Mombasa,620,16.191799348811205,Petrol,9.233207254629056,57.24588497870015,11449.17699574003
TR03828,VH034,2026-05-18 19:11:21.976395,Mombasa,Eldoret,750,15.971234991507833,Diesel,10.252507984423517,76.89380988317637,14609.82387780351
TR03829,VH042,2026-05-18 20:03:12.998599,Nairobi,Mombasa,480,8.748294489161548,Diesel,11.768691263899516,56.48971806671768,10733.04643267636
TR03830,VH016,2026-05-18 20:55:04.020804,Thika,Naivasha,145,2.9277438481561138,Diesel,23.176385099349293,33.60575839405647,6385.094094870729
TR03831,VH038,2026-05-18 21:46:55.043008,Thika,Mombasa,520,10.523398003129572,Diesel,12.471179632038064,64.85013408659793,12321.525476453608
TR03832,VH002,2026-05-18 22:38:46.065213,Naivasha,Mombasa,620,12.25800978917438,Petrol,18.200521519171797,112.84323341886514,22568.64668377303
TR03833,VH002,2026-05-18 23:30:37.087417,Thika,Nakuru,200,2.851045172291741,Petrol,22.317948958931456,44.63589791786291,8927.179583572582
TR03834,VH026,2026-05-19 00:22:28.109621,Kisumu,Thika,370,5.759203082435266,Diesel,20.880053661986636,77.25619854935056,14678.677724376606
TR03835,VH013,2026-05-19 01:14:19.131826,Nairobi,Mombasa,480,10.798602181379936,Petrol,24.45284156976975,117.37363953489479,23474.72790697896
TR03836,VH047,2026-05-19 02:06:10.154030,Nakuru,Mombasa,630,10.786358782802944,Petrol,11.497811555701176,72.4362128009174,14487.24256018348
TR03837,VH031,2026-05-19 02:58:01.176235,Nairobi,Mombasa,480,8.88164178815018,Petrol,12.544875729696695,60.215403502544135,12043.080700508826
TR03838,VH034,2026-05-19 03:49:52.198439,Kisumu,Machakos,465,9.329128977895811,Diesel,10.094342461647734,46.93869244666197,8918.351564865774
TR03839,VH039,2026-05-19 04:41:43.220644,Naivasha,Kisumu,270,6.317703326634463,Diesel,23.326814951721573,62.98240036964825,11966.656070233168
TR03840,VH003,2026-05-19 05:33:34.242848,Naivasha,Kisumu,270,5.03628510501612,Diesel,13.604776552418361,36.732896691529575,6979.250371390619
TR03841,VH008,2026-05-19 06:25:25.265053,Mombasa,Thika,520,10.935480683434339,Diesel,13.52040854270654,70.30612442207402,13358.163640194063
TR03842,VH023,2026-05-19 07:17:16.287257,Nairobi,Nakuru,155,3.300434081141916,Diesel,9.169108208595997,14.212117723323797,2700.3023674315214
TR03843,VH014,2026-05-19 08:09:07.309461,Machakos,Naivasha,190,4.331626676504874,Diesel,12.237503488087256,23.251256627365784,4417.738759199499
TR03844,VH027,2026-05-19 09:00:58.331666,Machakos,Nakuru,270,4.655285732397263,Petrol,22.75408781917741,61.436037111779015,12287.207422355803
TR03845,VH029,2026-05-19 09:52:49.353870,Naivasha,Mombasa,620,14.13650063848723,Diesel,10.475819500401075,64.95008090248666,12340.515371472466
TR03846,VH039,2026-05-19 10:44:40.376075,Thika,Nairobi,45,1.0248973043625311,Diesel,20.874228470042386,9.393402811519074,1784.746534188624
TR03847,VH039,2026-05-19 11:36:31.398279,Naivasha,Thika,145,2.578992671735107,Diesel,24.595026221463367,35.662788021121884,6775.929724013158
TR03848,VH001,2026-05-19 12:28:22.420484,Naivasha,Kisumu,270,5.527649313810188,Petrol,12.179672454455641,32.88511562703023,6577.023125406046
TR03849,VH017,2026-05-19 13:20:13.442688,Naivasha,Nairobi,95,1.9363786761021642,Petrol,13.927023917403158,13.230672721532999,2646.1345443065998
TR03850,VH041,2026-05-19 14:12:04.464892,Naivasha,Eldoret,235,4.0334243613702485,Diesel,18.397873427558736,43.23500255476303,8214.650485404974
TR03851,VH030,2026-05-19 15:03:55.487097,Machakos,Kisumu,465,7.684730396306559,Diesel,13.589148880704457,63.18954229527573,12006.013036102388
TR03852,VH013,2026-05-19 15:55:46.509301,Machakos,Nakuru,270,8.187466485565563,Petrol,22.067113653737884,59.58120686509229,11916.241373018458
TR03853,VH021,2026-05-19 16:47:37.531506,Nakuru,Eldoret,160,3.2673194605886993,Petrol,21.503777739924878,34.40604438387981,6881.2088767759615
TR03854,VH019,2026-05-19 17:39:28.553710,Nakuru,Naivasha,75,1.9370893418815034,Diesel,13.854237007425047,10.390677755568785,1974.2287735580692
TR03855,VH019,2026-05-19 18:31:19.575915,Mombasa,Machakos,420,8.954144553522216,Diesel,9.648252002455644,40.5226584103137,7699.305097959604
TR03856,VH025,2026-05-19 19:23:10.598119,Naivasha,Mombasa,620,12.41337895336534,Diesel,24.271992661766394,150.48635450295166,28592.407355560816
TR03857,VH022,2026-05-19 20:15:01.620324,Machakos,Thika,80,1.6963109941826875,Petrol,22.838682877956273,18.27094630236502,3654.1892604730037
TR03858,VH031,2026-05-19 21:06:52.642528,Nairobi,Machakos,115,2.7513412064595353,Petrol,10.294980366498164,11.839227421472888,2367.8454842945775
TR03859,VH017,2026-05-19 21:58:43.664732,Kisumu,Naivasha,270,6.523007981806454,Petrol,13.508345728161467,36.47253346603596,7294.506693207192
TR03860,VH023,2026-05-19 22:50:34.686937,Mombasa,Nakuru,630,11.28556340753696,Diesel,11.146474589305067,70.22278991262192,13342.330083398165
TR03861,VH032,2026-05-19 23:42:25.709141,Machakos,Kisumu,465,7.466463722007154,Petrol,14.071136640365355,65.43078537769891,13086.157075539782
TR03862,VH010,2026-05-20 00:34:16.731346,Nairobi,Thika,45,1.3426349263588326,Diesel,11.944182585237,5.37488216335665,1021.2276110377636
TR03863,VH010,2026-05-20 01:26:07.753550,Naivasha,Mombasa,620,13.085952361077284,Diesel,14.254654137166206,88.37885565043048,16791.98257358179
TR03864,VH036,2026-05-20 02:17:58.775755,Eldoret,Mombasa,750,13.427453672798109,Diesel,12.183145592225243,91.37359194168933,17360.98246892097
TR03865,VH008,2026-05-20 03:09:49.797959,Naivasha,Machakos,190,3.8199270377419623,Diesel,9.705233167918635,18.439943019045405,3503.589173618627
TR03866,VH020,2026-05-20 04:01:40.820164,Nakuru,Kisumu,190,4.623939049608983,Petrol,12.248315817347638,23.27180005296051,4654.360010592102
TR03867,VH032,2026-05-20 04:53:31.842368,Kisumu,Eldoret,120,2.59865778468995,Petrol,10.956723813509363,13.148068576211235,2629.613715242247
TR03868,VH050,2026-05-20 05:45:22.864572,Machakos,Mombasa,420,8.012636782971201,Diesel,11.059613139470812,46.45037518577741,8825.571285297709
TR03869,VH014,2026-05-20 06:37:13.886777,Machakos,Eldoret,430,9.044546111753176,Diesel,10.85147792126017,46.661355061418725,8865.657461669558
TR03870,VH050,2026-05-20 07:29:04.908981,Thika,Nairobi,45,0.9069625605958395,Diesel,9.110080578335593,4.099536260251017,778.9118894476932
TR03871,VH028,2026-05-20 08:20:55.931186,Kisumu,Eldoret,120,2.4073802565734668,Petrol,11.059432697249788,13.271319236699744,2654.263847339949
TR03872,VH046,2026-05-20 09:12:46.953390,Thika,Nakuru,200,4.366264334999547,Diesel,12.681860118620628,25.363720237241257,4819.1068450758385
TR03873,VH024,2026-05-20 10:04:37.975595,Kisumu,Naivasha,270,4.776009388079861,Petrol,11.40780483888673,30.80107306499417,6160.214612998834
TR03874,VH015,2026-05-20 10:56:28.997799,Nakuru,Mombasa,630,13.642249521352882,Petrol,11.50748547768032,72.49715850938601,14499.431701877202
TR03875,VH022,2026-05-20 11:48:20.020004,Thika,Eldoret,350,8.342021735247528,Petrol,19.733808149126208,69.06832852194172,13813.665704388344
TR03876,VH030,2026-05-20 12:40:11.042208,Nairobi,Eldoret,310,4.569769776679853,Diesel,13.425806003070932,41.61999860951989,7907.799735808779
TR03877,VH004,2026-05-20 13:32:02.064412,Thika,Eldoret,350,7.08822755331769,Diesel,13.52131643410173,47.32460751935605,8991.675428677649
TR03878,VH013,2026-05-20 14:23:53.086617,Mombasa,Thika,520,17.808808089501387,Petrol,20.505774778917658,106.63002885037183,21326.005770074367
TR03879,VH023,2026-05-20 15:15:44.108821,Nairobi,Machakos,115,1.9154548637658417,Diesel,13.405850442370872,15.416728008726501,2929.178321658035
TR03880,VH008,2026-05-20 16:07:35.131026,Mombasa,Naivasha,620,10.331227320614362,Diesel,12.22011608317774,75.76471971570199,14395.296745983378
TR03881,VH018,2026-05-20 16:59:26.153230,Naivasha,Nakuru,75,1.397756769067702,Diesel,12.565196376293159,9.423897282219869,1790.5404836217751
TR03882,VH012,2026-05-20 17:51:17.175435,Kisumu,Eldoret,120,2.179714492653395,Diesel,11.386699589694697,13.664039507633635,2596.1675064503906
TR03883,VH031,2026-05-20 18:43:08.197639,Nairobi,Nakuru,155,2.303875586153715,Petrol,9.003058175777936,13.9547401724558,2790.94803449116
TR03884,VH014,2026-05-20 19:34:59.219843,Kisumu,Nakuru,190,4.491982131130839,Diesel,14.326878060510548,27.22106831497004,5172.002979844307
TR03885,VH034,2026-05-20 20:26:50.242048,Naivasha,Mombasa,620,12.141169585458584,Diesel,13.112121922899043,81.29515592197407,15446.079625175074
TR03886,VH018,2026-05-20 21:18:41.264252,Eldoret,Nairobi,310,4.7142824397722976,Diesel,9.615959440214151,29.80947426466387,5663.800110286135
TR03887,VH034,2026-05-20 22:10:32.286457,Machakos,Eldoret,430,6.374851404743258,Diesel,10.870525674781533,46.74326040156059,8881.219476296512
TR03888,VH011,2026-05-20 23:02:23.308661,Kisumu,Nairobi,350,7.435534737564956,Diesel,13.306696541942912,46.57343789680019,8848.953200392038
TR03889,VH041,2026-05-20 23:54:14.330866,Naivasha,Machakos,190,2.875250153542138,Diesel,22.564776000531097,42.873074401009085,8145.884136191726
TR03890,VH012,2026-05-21 00:46:05.353070,Kisumu,Thika,370,6.557836636947393,Diesel,14.301751674042784,52.916481193958305,10054.131426852078
TR03891,VH049,2026-05-21 01:37:56.375275,Naivasha,Thika,145,2.3401546858370255,Diesel,9.701340808177143,14.066944171856857,2672.719392652803
TR03892,VH015,2026-05-21 02:29:47.397479,Mombasa,Kisumu,850,15.135713783268267,Petrol,11.149698738925593,94.77243928086754,18954.48785617351
TR03893,VH031,2026-05-21 03:21:38.419683,Naivasha,Mombasa,620,11.8222310300514,Petrol,9.486122089632124,58.81395695571917,11762.791391143834
TR03894,VH049,2026-05-21 04:13:29.441888,Thika,Machakos,80,1.1821187340368515,Diesel,10.94797624219314,8.758380993754512,1664.0923888133573
TR03895,VH029,2026-05-21 05:05:20.464092,Eldoret,Naivasha,235,5.1342418217230295,Diesel,10.075537227938522,23.677512485655527,4498.72737227455
TR03896,VH026,2026-05-21 05:57:11.486297,Kisumu,Mombasa,850,13.033158707903592,Diesel,24.28791145577089,206.44724737405255,39224.97700106999
TR03897,VH018,2026-05-21 06:49:02.508501,Naivasha,Nakuru,75,1.128065323435787,Diesel,11.635219984143404,8.726414988107553,1658.0188477404351
TR03898,VH032,2026-05-21 07:40:53.530706,Naivasha,Kisumu,270,4.433178219252381,Petrol,14.249011304011768,38.472330520831775,7694.466104166355
TR03899,VH022,2026-05-21 08:32:44.552910,Kisumu,Machakos,465,9.40797187900602,Petrol,18.419332907023545,85.6498980176595,17129.979603531898
TR03900,VH038,2026-05-21 09:24:35.575115,Machakos,Nairobi,115,2.21343338254546,Diesel,11.137290552364604,12.807884135219293,2433.4979856916657
TR03901,VH017,2026-05-21 10:16:26.597319,Eldoret,Nairobi,310,7.78864040346945,Petrol,10.296899976105903,31.9203899259283,6384.0779851856605
TR03902,VH023,2026-05-21 11:08:17.619523,Eldoret,Mombasa,750,16.170986320458365,Diesel,10.93345747319394,82.00093104895456,15580.176899301365
TR03903,VH024,2026-05-21 12:00:08.641728,Naivasha,Mombasa,620,11.279762968512589,Petrol,13.014331861987731,80.68885754432394,16137.771508864787
TR03904,VH050,2026-05-21 12:51:59.663932,Nairobi,Nakuru,155,4.016969591750536,Diesel,10.932789368657463,16.94582352141907,3219.706469069623
TR03905,VH008,2026-05-21 13:43:50.686137,Mombasa,Machakos,420,8.820433110641499,Diesel,10.023267648231634,42.09772412257286,7998.567583288844
TR03906,VH041,2026-05-21 14:35:41.708341,Eldoret,Nakuru,160,2.440563540102645,Diesel,18.45493182237138,29.527890915794206,5610.2992740008995
TR03907,VH006,2026-05-21 15:27:32.730546,Eldoret,Kisumu,120,2.4607768867892195,Diesel,18.55644223846881,22.267730686162572,4230.868830370889
TR03908,VH005,2026-05-21 16:19:23.752750,Nakuru,Nairobi,155,2.660075323393498,Diesel,23.320330441726842,36.14651218467661,6867.837315088555
TR03909,VH044,2026-05-21 17:11:14.774954,Thika,Naivasha,145,2.6589882596694783,Petrol,21.11362093725643,30.614750359021826,6122.9500718043655
TR03910,VH029,2026-05-21 18:03:05.797159,Eldoret,Thika,350,7.362455989557405,Diesel,13.630905610000077,47.708169635000274,9064.552230650052
TR03911,VH028,2026-05-21 18:54:56.819363,Mombasa,Machakos,420,8.613686485987321,Petrol,13.411435608818488,56.32802955703765,11265.60591140753
TR03912,VH011,2026-05-21 19:46:47.841568,Thika,Machakos,80,1.5583933298251678,Diesel,10.676812308801289,8.541449847041031,1622.8754709377959
TR03913,VH001,2026-05-21 20:38:38.863772,Thika,Nakuru,200,5.953830410304969,Petrol,10.714439670961337,21.428879341922674,4285.775868384535
TR03914,VH043,2026-05-21 21:30:29.885977,Kisumu,Nairobi,350,6.078943057390982,Diesel,13.77671007717067,48.21848527009735,9161.512201318495
TR03915,VH019,2026-05-21 22:22:20.908181,Kisumu,Eldoret,120,2.4463355823758794,Diesel,12.606341467427086,15.127609760912502,2874.2458545733753
TR03916,VH009,2026-05-21 23:14:11.930386,Kisumu,Nakuru,190,3.2840531029070563,Diesel,11.890153834371551,22.591292285305947,4292.34553420813
TR03917,VH027,2026-05-22 00:06:02.952590,Kisumu,Naivasha,270,5.084209104964231,Petrol,18.54195584332988,50.06328077699068,10012.656155398136
TR03918,VH034,2026-05-22 00:57:53.974794,Nakuru,Nairobi,155,3.1827827103850335,Diesel,9.06049010849226,14.043759668163004,2668.3143369509708
TR03919,VH044,2026-05-22 01:49:44.996999,Eldoret,Nakuru,160,3.1019541152415235,Petrol,20.017098646232213,32.02735783397154,6405.471566794308
TR03920,VH004,2026-05-22 02:41:36.019203,Kisumu,Nairobi,350,6.781987912255793,Diesel,10.046111367936135,35.16138978777647,6680.66405967753
TR03921,VH036,2026-05-22 03:33:27.041408,Naivasha,Nairobi,95,1.5369800440731178,Diesel,10.150363105518517,9.64284495024259,1832.1405405460923
TR03922,VH018,2026-05-22 04:25:18.063612,Nairobi,Machakos,115,2.2771719910291686,Diesel,11.097503701056693,12.762129256215196,2424.804558680887
TR03923,VH015,2026-05-22 05:17:09.085817,Kisumu,Eldoret,120,2.294221518630472,Petrol,9.607078826559771,11.528494591871725,2305.698918374345
TR03924,VH013,2026-05-22 06:09:00.108021,Eldoret,Machakos,430,10.775623965539138,Petrol,18.729944304820823,80.53876051072953,16107.752102145907
TR03925,VH019,2026-05-22 07:00:51.130226,Kisumu,Thika,370,7.45612186938715,Diesel,13.482187178593684,49.88409256079663,9477.97758655136
TR03926,VH049,2026-05-22 07:52:42.152430,Nakuru,Eldoret,160,2.5959495056327495,Diesel,11.927350145114445,19.083760232183113,3625.9144441147914
TR03927,VH006,2026-05-22 08:44:33.174634,Mombasa,Nairobi,480,8.98362150235635,Diesel,24.54118980733947,117.79771107522946,22381.565104293597
TR03928,VH048,2026-05-22 09:36:24.196839,Mombasa,Kisumu,850,20.55528111769442,Diesel,20.420783146499755,173.5766567452479,32979.5647815971
TR03929,VH012,2026-05-22 10:28:15.219043,Eldoret,Naivasha,235,5.567483749613067,Diesel,13.385724686645815,31.45645301361767,5976.726072587357
TR03930,VH037,2026-05-22 11:20:06.241248,Naivasha,Kisumu,270,6.126889713034303,Diesel,11.023458373108951,29.76333760739417,5655.034145404892
TR03931,VH017,2026-05-22 12:11:57.263452,Mombasa,Thika,520,8.965973524603111,Petrol,12.091701586399706,62.876848249278474,12575.369649855695
TR03932,VH023,2026-05-22 13:03:48.285657,Machakos,Nairobi,115,2.017107736243848,Diesel,9.647928650049922,11.095117947557409,2108.0724100359075
TR03933,VH026,2026-05-22 13:55:39.307861,Mombasa,Naivasha,620,24.8,Diesel,18.014564474234,111.69029974025081,21221.15695064765
TR03934,VH029,2026-05-22 14:47:30.330066,Nairobi,Eldoret,310,6.281799781856031,Diesel,14.657659007047895,45.43874292184848,8633.361155151211
TR03935,VH033,2026-05-22 15:39:21.352270,Eldoret,Machakos,430,8.401538060858632,Petrol,11.774471880876046,50.630229087767,10126.0458175534
TR03936,VH027,2026-05-22 16:31:12.374474,Naivasha,Machakos,190,4.4914229668712435,Petrol,24.488584639474276,46.52831081500112,9305.662163000225
TR03937,VH025,2026-05-22 17:23:03.396679,Eldoret,Kisumu,120,2.559934464342512,Diesel,20.336820665914505,24.404184799097404,4636.795111828506
TR03938,VH010,2026-05-22 18:14:54.418883,Mombasa,Eldoret,750,12.366444788564502,Diesel,11.638930345808784,87.29197759356589,16585.47574277752
TR03939,VH047,2026-05-22 19:06:45.441088,Mombasa,Eldoret,750,14.079021988933954,Petrol,11.00327500886516,82.5245625664887,16504.91251329774
TR03940,VH023,2026-05-22 19:58:36.463292,Mombasa,Naivasha,620,13.477282630525924,Diesel,12.53020491979084,77.68727050270321,14760.581395513611
TR03941,VH021,2026-05-22 20:50:27.485497,Thika,Machakos,80,1.6494323967716018,Petrol,21.96066043930322,17.568528351442577,3513.705670288515
TR03942,VH021,2026-05-22 21:42:18.507701,Nakuru,Kisumu,190,3.9437893801859927,Petrol,24.477484349693825,46.507220264418265,9301.444052883653
TR03943,VH043,2026-05-22 22:34:09.529905,Kisumu,Thika,370,7.080575202482667,Diesel,10.127204505662197,37.470656670950135,7119.424767480526
TR03944,VH013,2026-05-22 23:26:00.552110,Machakos,Eldoret,430,11.150829168817435,Petrol,22.957371565807755,98.71669773297334,19743.33954659467
TR03945,VH037,2026-05-23 00:17:51.574314,Nakuru,Nairobi,155,3.472069961245728,Diesel,11.651638446832772,18.060039592590797,3431.4075225922516
TR03946,VH033,2026-05-23 01:09:42.596519,Eldoret,Mombasa,750,12.868208428453142,Petrol,9.901168259092305,74.25876194319228,14851.752388638457
TR03947,VH024,2026-05-23 02:01:33.618723,Machakos,Nakuru,270,5.463433953397054,Petrol,11.551978112600494,31.190340904021337,6238.068180804267
TR03948,VH044,2026-05-23 02:53:24.640928,Nairobi,Machakos,115,2.661991809184989,Petrol,21.53544648925997,24.765763462648966,4953.152692529793
TR03949,VH011,2026-05-23 03:45:15.663132,Kisumu,Nairobi,350,8.040298958517658,Diesel,10.685055143442142,37.3976930020475,7105.561670389025
TR03950,VH017,2026-05-23 04:37:06.685337,Nairobi,Mombasa,480,8.60727960983956,Petrol,10.00948028066445,48.045505347189355,9609.101069437871
TR03951,VH004,2026-05-23 05:28:57.707541,Naivasha,Kisumu,270,5.887797181046686,Diesel,12.040823324507775,32.51022297617099,6176.942365472489
TR03952,VH047,2026-05-23 06:20:48.729745,Thika,Mombasa,520,9.614099825929133,Petrol,11.044057061961578,57.42909672220021,11485.819344440042
TR03953,VH025,2026-05-23 07:12:39.751950,Eldoret,Machakos,430,9.55867265296749,Diesel,20.222906977337793,86.95850000255251,16522.115000484977
TR03954,VH030,2026-05-23 08:04:30.774154,Thika,Mombasa,520,12.695225450095357,Diesel,10.742725757549906,55.86217393925951,10613.813048459308
TR03955,VH009,2026-05-23 08:56:21.796359,Eldoret,Nakuru,160,3.079553509060249,Diesel,10.021868395504898,16.034989432807837,3046.647992233489
TR03956,VH021,2026-05-23 09:48:12.818563,Nairobi,Nakuru,155,3.1490654660433055,Petrol,24.791645436996145,38.42705042734403,7685.410085468806
TR03957,VH020,2026-05-23 10:40:03.840768,Nairobi,Mombasa,480,8.651611286569977,Petrol,13.717496148519635,65.84398151289425,13168.796302578849
TR03958,VH019,2026-05-23 11:31:54.862972,Nairobi,Nakuru,155,2.7158203485300216,Diesel,11.418251895880676,17.698290438615047,3362.675183336859
TR03959,VH019,2026-05-23 12:23:45.885177,Eldoret,Mombasa,750,15.911315878563508,Diesel,13.975258766375028,104.81444074781271,19914.743742084414
TR03960,VH012,2026-05-23 13:15:36.907381,Mombasa,Thika,520,9.850076042676688,Diesel,13.368271653911217,69.51501260033832,13207.85239406428
TR03961,VH037,2026-05-23 14:07:27.929585,Nairobi,Machakos,115,2.4525735343545145,Diesel,10.344287688037708,11.895930841243363,2260.226859836239
TR03962,VH042,2026-05-23 14:59:18.951790,Thika,Machakos,80,1.452718312283322,Diesel,10.588590995413137,8.470872796330509,1609.4658313027967
TR03963,VH017,2026-05-23 15:51:09.973994,Naivasha,Nairobi,95,1.8315963354863978,Petrol,13.580554219348189,12.901526508380778,2580.3053016761555
TR03964,VH037,2026-05-23 16:43:00.996199,Kisumu,Naivasha,270,5.9987592085006245,Diesel,13.150261010748142,35.50570472901999,6746.083898513798
TR03965,VH048,2026-05-23 17:34:52.018403,Eldoret,Mombasa,750,16.914987374938164,Diesel,23.902285386601456,179.2671403995109,34060.756675907076
TR03966,VH039,2026-05-23 18:26:43.040608,Machakos,Mombasa,420,8.05379267715401,Diesel,24.28788754743691,102.00912769923502,19381.734262854654
TR03967,VH028,2026-05-23 19:18:34.062812,Thika,Kisumu,370,6.239720437784537,Petrol,12.23971005641193,45.286927208724144,9057.38544174483
TR03968,VH041,2026-05-23 20:10:25.085017,Nakuru,Machakos,270,4.719424143991408,Diesel,18.339681661036852,49.517140484799505,9408.256692111905
TR03969,VH035,2026-05-23 21:02:16.107221,Naivasha,Mombasa,620,14.603379937797529,Diesel,10.94140174448661,67.83669081581698,12888.971255005226
TR03970,VH047,2026-05-23 21:54:07.129425,Nakuru,Machakos,270,6.235961345168889,Petrol,9.332859736512175,25.198721288582874,5039.744257716575
TR03971,VH048,2026-05-23 22:45:58.151630,Kisumu,Mombasa,850,19.11135426528462,Diesel,19.32117891988955,164.2300208190612,31203.703955621626
TR03972,VH018,2026-05-23 23:37:49.173834,Mombasa,Thika,520,11.497430534806426,Diesel,11.052664632279384,57.4738560878528,10920.032656692032
TR03973,VH014,2026-05-24 00:29:40.196039,Nairobi,Mombasa,480,13.533814550882262,Diesel,10.590984052574926,50.83672345235964,9658.977455948332
TR03974,VH035,2026-05-24 01:21:31.218243,Eldoret,Machakos,430,7.6348963268393035,Diesel,10.833666239026716,46.58476482781487,8851.105317284826
TR03975,VH044,2026-05-24 02:13:22.240448,Thika,Nakuru,200,4.31472109696854,Petrol,21.120752474501757,42.24150494900351,8448.300989800702
TR03976,VH041,2026-05-24 03:05:13.262652,Machakos,Nairobi,115,2.1416628380369165,Diesel,20.381196652719428,23.43837615062734,4453.291468619195
TR03977,VH007,2026-05-24 03:57:04.284856,Nairobi,Eldoret,310,6.5298988571171845,Petrol,12.338290620940205,38.24870092491464,7649.7401849829275
TR03978,VH041,2026-05-24 04:48:55.307061,Thika,Nairobi,45,0.9033192865097767,Diesel,21.004204194313434,9.451891887441045,1795.8594586137986
